127.0,4.0,1.151959487,1.0
97.0,139.0,1.151960000,1.0
89.0,22.0,1.151961129,1.0
155.0,125.0,1.151961834,0.0
128.0,6.0,1.151962737,1.0
92.0,65.0,1.151963207,1.0
115.0,0.0,1.151963725,0.0
96.0,44.0,1.151964348,1.0
77.0,93.0,1.151965468,1.0
89.0,91.0,1.151966752,0.0
96.0,117.0,1.151967131,1.0
84.0,128.0,1.151968029,1.0
127.0,112.0,1.151968404,0.0
135.0,103.0,1.151969049,0.0
126.0,115.0,1.151970396,0.0
111.0,86.0,1.151970892,1.0
61.0,3.0,1.151970919,1.0
138.0,131.0,1.151971471,1.0
71.0,81.0,1.151971511,0.0
86.0,136.0,1.151971699,0.0
75.0,179.0,1.151972228,1.0
137.0,97.0,1.151973903,0.0
125.0,89.0,1.151974862,0.0
97.0,116.0,1.151974876,1.0
110.0,5.0,1.151975884,0.0
87.0,65.0,1.151976455,1.0
95.0,63.0,1.151977567,0.0
141.0,121.0,1.151977598,1.0
82.0,137.0,1.151978501,1.0
144.0,119.0,1.151978565,1.0
78.0,58.0,1.151979881,1.0
80.0,67.0,1.151981203,0.0
82.0,174.0,1.151981879,0.0
79.0,94.0,1.151982850,1.0
79.0,139.0,1.151983962,1.0
93.0,179.0,1.151984187,1.0
149.0,129.0,1.151986185,0.0
83.0,161.0,1.151986315,0.0
115.0,1.0,1.151986847,0.0
94.0,98.0,1.151988284,1.0
73.0,83.0,1.151988309,0.0
131.0,167.0,1.151990476,0.0
120.0,127.0,1.151990693,0.0
126.0,132.0,1.151991468,0.0
121.0,125.0,1.151991818,0.0
138.0,99.0,1.151992456,0.0
92.0,66.0,1.151994494,1.0
85.0,134.0,1.151994793,1.0
79.0,66.0,1.151995207,1.0
125.0,117.0,1.151995977,0.0
92.0,89.0,1.151996917,1.0
99.0,154.0,1.151997498,1.0
125.0,1.0,1.151998957,1.0
71.0,86.0,1.151999274,1.0
114.0,84.0,1.152000180,1.0
96.0,114.0,1.152000992,1.0
96.0,167.0,1.152001391,1.0
92.0,27.0,1.152001501,1.0
98.0,123.0,1.152002704,1.0
95.0,102.0,1.152003433,1.0
121.0,124.0,1.152003656,0.0
86.0,56.0,1.152003957,1.0
96.0,55.0,1.152004036,1.0
87.0,127.0,1.152004360,0.0
95.0,114.0,1.152005514,1.0
84.0,73.0,1.152006438,1.0
96.0,169.0,1.152007609,1.0
62.0,0.0,1.152007702,0.0
147.0,114.0,1.152007747,1.0
61.0,1.0,1.152010689,1.0
129.0,109.0,1.152012482,0.0
157.0,133.0,1.152013129,1.0
156.0,134.0,1.152013820,1.0
136.0,101.0,1.152015886,0.0
95.0,36.0,1.152016834,1.0
115.0,3.0,1.152017566,0.0
57.0,179.0,1.152017838,1.0
72.0,1.0,1.152018076,1.0
96.0,61.0,1.152019978,0.0
79.0,121.0,1.152020562,1.0
125.0,115.0,1.152020725,0.0
86.0,117.0,1.152022148,0.0
130.0,173.0,1.152022265,0.0
140.0,122.0,1.152022290,1.0
94.0,175.0,1.152024251,1.0
111.0,5.0,1.152025101,0.0
83.0,115.0,1.152025289,1.0
151.0,137.0,1.152026166,1.0
138.0,95.0,1.152027163,0.0
76.0,160.0,1.152027378,1.0
123.0,88.0,1.152027698,0.0
90.0,70.0,1.152028014,0.0
89.0,64.0,1.152028033,0.0
78.0,144.0,1.152030293,1.0
133.0,159.0,1.152034110,0.0
64.0,166.0,1.152036541,1.0
82.0,126.0,1.152042955,1.0
95.0,177.0,1.152043397,1.0
89.0,7.0,1.152044182,1.0
89.0,63.0,1.152044308,0.0
79.0,69.0,1.152045500,1.0
100.0,153.0,1.152046644,1.0
62.0,7.0,1.152046660,1.0
97.0,54.0,1.152048593,0.0
132.0,162.0,1.152049181,0.0
87.0,4.0,1.152049704,1.0
120.0,84.0,1.152049968,0.0
65.0,10.0,1.152050413,0.0
164.0,151.0,1.152051794,0.0
125.0,116.0,1.152051820,0.0
136.0,127.0,1.152052263,1.0
121.0,123.0,1.152052418,0.0
131.0,164.0,1.152055305,0.0
77.0,140.0,1.152055876,1.0
72.0,87.0,1.152055927,1.0
123.0,119.0,1.152056806,0.0
159.0,110.0,1.152058717,1.0
96.0,63.0,1.152059121,0.0
122.0,122.0,1.152059264,0.0
132.0,107.0,1.152059395,0.0
97.0,39.0,1.152060312,0.0
132.0,161.0,1.152060485,0.0
78.0,142.0,1.152061141,1.0
85.0,52.0,1.152063517,0.0
96.0,172.0,1.152067452,1.0
95.0,30.0,1.152067597,0.0
83.0,173.0,1.152069903,0.0
139.0,124.0,1.152070223,1.0
93.0,67.0,1.152071081,0.0
97.0,115.0,1.152071406,1.0
79.0,149.0,1.152073139,1.0
162.0,151.0,1.152074297,0.0
66.0,80.0,1.152075252,1.0
149.0,3.0,1.152075674,0.0
125.0,2.0,1.152076765,1.0
131.0,89.0,1.152077763,1.0
128.0,178.0,1.152077814,0.0
80.0,138.0,1.152077989,1.0
79.0,67.0,1.152078423,1.0
170.0,144.0,1.152080057,0.0
85.0,118.0,1.152081534,1.0
95.0,60.0,1.152083560,1.0
124.0,88.0,1.152083794,0.0
76.0,159.0,1.152084279,1.0
138.0,92.0,1.152084885,0.0
146.0,115.0,1.152085100,1.0
89.0,66.0,1.152086609,0.0
87.0,112.0,1.152086831,0.0
78.0,4.0,1.152087390,0.0
89.0,65.0,1.152089922,0.0
162.0,118.0,1.152091281,0.0
121.0,0.0,1.152091840,1.0
85.0,1.0,1.152091917,1.0
142.0,121.0,1.152094379,1.0
132.0,165.0,1.152094433,0.0
96.0,119.0,1.152094961,1.0
95.0,61.0,1.152097256,1.0
128.0,132.0,1.152097295,0.0
166.0,136.0,1.152097436,0.0
129.0,110.0,1.152098127,0.0
62.0,178.0,1.152099829,0.0
128.0,5.0,1.152099833,1.0
100.0,158.0,1.152099922,1.0
78.0,147.0,1.152099993,1.0
79.0,56.0,1.152100102,1.0
76.0,88.0,1.152100322,0.0
109.0,86.0,1.152100893,1.0
72.0,174.0,1.152101010,1.0
66.0,78.0,1.152101101,1.0
73.0,88.0,1.152102167,1.0
96.0,99.0,1.152102486,1.0
97.0,42.0,1.152102555,0.0
131.0,171.0,1.152103226,0.0
80.0,63.0,1.152103457,0.0
136.0,129.0,1.152103558,1.0
82.0,138.0,1.152104138,1.0
65.0,12.0,1.152104204,0.0
78.0,172.0,1.152105587,0.0
78.0,140.0,1.152106667,1.0
97.0,144.0,1.152107326,1.0
129.0,176.0,1.152107866,0.0
127.0,113.0,1.152109954,0.0
63.0,8.0,1.152110393,1.0
91.0,69.0,1.152110403,0.0
73.0,173.0,1.152113107,1.0
100.0,7.0,1.152113621,0.0
95.0,32.0,1.152114466,0.0
99.0,6.0,1.152115375,1.0
90.0,86.0,1.152115505,0.0
77.0,156.0,1.152116414,0.0
142.0,156.0,1.152117165,0.0
81.0,2.0,1.152119633,1.0
130.0,171.0,1.152120140,0.0
115.0,2.0,1.152121989,0.0
137.0,127.0,1.152122073,1.0
98.0,128.0,1.152122808,1.0
136.0,156.0,1.152122848,0.0
150.0,0.0,1.152127564,0.0
88.0,83.0,1.152127626,1.0
66.0,166.0,1.152127677,0.0
128.0,179.0,1.152128237,0.0
95.0,39.0,1.152129508,1.0
66.0,79.0,1.152130660,1.0
65.0,15.0,1.152131499,1.0
98.0,137.0,1.152134537,1.0
85.0,113.0,1.152134541,1.0
78.0,90.0,1.152137247,0.0
76.0,92.0,1.152139928,1.0
65.0,167.0,1.152143049,1.0
124.0,119.0,1.152143487,0.0
134.0,158.0,1.152143487,0.0
98.0,152.0,1.152143812,1.0
121.0,84.0,1.152143831,0.0
67.0,80.0,1.152144683,1.0
97.0,55.0,1.152146055,0.0
146.0,117.0,1.152146689,1.0
90.0,71.0,1.152147299,0.0
150.0,4.0,1.152147312,0.0
85.0,107.0,1.152147413,0.0
80.0,146.0,1.152147883,0.0
136.0,95.0,1.152149342,0.0
86.0,123.0,1.152149573,1.0
138.0,94.0,1.152150180,0.0
130.0,108.0,1.152150274,0.0
140.0,132.0,1.152150761,1.0
81.0,67.0,1.152150828,0.0
96.0,36.0,1.152151626,0.0
137.0,87.0,1.152152417,0.0
152.0,136.0,1.152154061,1.0
70.0,0.0,1.152155112,1.0
85.0,56.0,1.152155610,1.0
71.0,85.0,1.152155754,1.0
162.0,119.0,1.152157188,0.0
129.0,174.0,1.152158810,0.0
87.0,64.0,1.152159044,1.0
122.0,121.0,1.152159582,0.0
138.0,91.0,1.152161237,0.0
95.0,113.0,1.152161559,1.0
63.0,10.0,1.152163746,1.0
74.0,84.0,1.152164069,0.0
131.0,169.0,1.152164685,0.0
169.0,138.0,1.152166426,0.0
131.0,168.0,1.152167136,0.0
150.0,138.0,1.152168010,1.0
101.0,87.0,1.152168362,0.0
129.0,133.0,1.152168458,0.0
75.0,174.0,1.152169516,0.0
144.0,116.0,1.152169568,1.0
129.0,175.0,1.152169914,0.0
133.0,105.0,1.152169972,0.0
160.0,123.0,1.152170075,0.0
74.0,90.0,1.152172726,1.0
89.0,67.0,1.152174816,0.0
133.0,160.0,1.152175191,0.0
89.0,87.0,1.152175631,1.0
124.0,117.0,1.152176009,0.0
137.0,95.0,1.152176252,0.0
138.0,98.0,1.152176380,0.0
163.0,116.0,1.152176391,0.0
91.0,21.0,1.152176699,0.0
89.0,81.0,1.152176966,0.0
145.0,117.0,1.152177311,1.0
89.0,62.0,1.152177565,0.0
127.0,179.0,1.152178396,0.0
68.0,84.0,1.152179819,1.0
81.0,54.0,1.152179998,0.0
162.0,112.0,1.152180407,0.0
96.0,87.0,1.152181569,0.0
149.0,154.0,1.152183465,0.0
77.0,161.0,1.152183621,0.0
98.0,122.0,1.152183821,1.0
130.0,134.0,1.152184100,0.0
142.0,119.0,1.152184783,1.0
124.0,0.0,1.152185460,1.0
164.0,150.0,1.152186208,0.0
128.0,177.0,1.152186468,0.0
75.0,158.0,1.152186776,1.0
146.0,114.0,1.152188115,1.0
161.0,149.0,1.152189723,0.0
85.0,139.0,1.152190427,0.0
87.0,113.0,1.152191139,0.0
95.0,101.0,1.152191522,1.0
129.0,168.0,1.152192498,0.0
135.0,100.0,1.152192562,0.0
127.0,176.0,1.152192574,0.0
133.0,157.0,1.152192649,0.0
132.0,163.0,1.152192918,0.0
160.0,119.0,1.152193363,0.0
119.0,128.0,1.152195436,0.0
74.0,2.0,1.152195587,1.0
91.0,9.0,1.152195976,0.0
143.0,120.0,1.152196108,1.0
85.0,94.0,1.152196815,0.0
115.0,0.0,1.152198015,0.0
123.0,116.0,1.152198061,0.0
140.0,123.0,1.152198650,1.0
165.0,147.0,1.152200733,0.0
129.0,136.0,1.152200743,0.0
129.0,169.0,1.152200993,0.0
72.0,172.0,1.152201066,1.0
123.0,118.0,1.152203067,0.0
120.0,122.0,1.152203946,0.0
101.0,159.0,1.152204277,1.0
72.0,171.0,1.152205302,1.0
129.0,135.0,1.152206452,0.0
119.0,86.0,1.152206561,0.0
167.0,139.0,1.152206613,0.0
121.0,127.0,1.152207080,0.0
130.0,172.0,1.152207307,0.0
131.0,166.0,1.152208155,0.0
83.0,69.0,1.152209806,0.0
68.0,83.0,1.152210540,1.0
120.0,126.0,1.152210883,0.0
87.0,73.0,1.152211696,0.0
124.0,90.0,1.152211996,0.0
130.0,106.0,1.152212082,0.0
161.0,122.0,1.152213752,0.0
87.0,60.0,1.152214094,1.0
83.0,70.0,1.152214735,0.0
83.0,160.0,1.152215178,0.0
82.0,50.0,1.152215391,1.0
79.0,119.0,1.152216302,1.0
123.0,129.0,1.152217042,0.0
166.0,134.0,1.152217307,0.0
163.0,135.0,1.152217402,0.0
135.0,101.0,1.152217488,0.0
161.0,134.0,1.152217531,0.0
138.0,88.0,1.152218739,0.0
87.0,91.0,1.152218994,1.0
171.0,143.0,1.152219007,0.0
80.0,64.0,1.152219505,0.0
169.0,141.0,1.152219742,0.0
127.0,177.0,1.152220038,0.0
115.0,1.0,1.152220254,0.0
129.0,111.0,1.152220776,0.0
137.0,99.0,1.152220932,0.0
96.0,111.0,1.152221728,1.0
62.0,6.0,1.152221776,1.0
97.0,140.0,1.152223248,1.0
89.0,92.0,1.152223779,0.0
73.0,172.0,1.152224904,1.0
99.0,150.0,1.152225308,1.0
119.0,125.0,1.152225365,0.0
138.0,93.0,1.152225763,0.0
153.0,125.0,1.152225847,0.0
121.0,120.0,1.152225904,0.0
121.0,122.0,1.152226041,0.0
76.0,87.0,1.152227686,0.0
139.0,131.0,1.152227740,1.0
78.0,94.0,1.152227960,1.0
77.0,179.0,1.152228733,0.0
94.0,27.0,1.152229653,0.0
129.0,170.0,1.152231106,0.0
125.0,132.0,1.152231714,0.0
79.0,150.0,1.152231719,1.0
94.0,87.0,1.152231745,1.0
97.0,147.0,1.152232229,1.0
97.0,118.0,1.152232528,1.0
137.0,92.0,1.152233049,0.0
119.0,127.0,1.152233575,0.0
129.0,134.0,1.152234263,0.0
111.0,4.0,1.152234613,0.0
137.0,135.0,1.152235038,0.0
170.0,140.0,1.152235233,0.0
93.0,30.0,1.152235269,1.0
76.0,91.0,1.152235694,1.0
58.0,179.0,1.152236136,1.0
149.0,4.0,1.152239154,0.0
78.0,63.0,1.152239664,1.0
78.0,65.0,1.152239795,1.0
87.0,72.0,1.152239873,0.0
89.0,4.0,1.152240001,1.0
136.0,130.0,1.152240667,1.0
170.0,142.0,1.152240685,0.0
151.0,113.0,1.152241060,1.0
88.0,55.0,1.152241286,0.0
129.0,108.0,1.152241642,0.0
162.0,114.0,1.152241850,0.0
76.0,2.0,1.152242391,0.0
137.0,96.0,1.152243594,0.0
124.0,89.0,1.152245920,0.0
81.0,69.0,1.152249190,1.0
158.0,133.0,1.152250816,1.0
125.0,3.0,1.152251053,1.0
137.0,89.0,1.152251306,0.0
120.0,85.0,1.152251550,0.0
119.0,85.0,1.152251764,0.0
133.0,158.0,1.152251981,0.0
80.0,62.0,1.152252822,0.0
97.0,41.0,1.152252922,0.0
81.0,143.0,1.152253056,0.0
131.0,167.0,1.152253289,0.0
137.0,94.0,1.152253495,0.0
81.0,171.0,1.152255239,1.0
97.0,56.0,1.152256257,0.0
98.0,86.0,1.152256510,1.0
93.0,97.0,1.152256759,1.0
137.0,126.0,1.152256988,1.0
97.0,111.0,1.152257747,1.0
81.0,66.0,1.152258094,0.0
94.0,96.0,1.152258353,1.0
137.0,98.0,1.152258697,0.0
162.0,110.0,1.152262495,0.0
76.0,4.0,1.152262914,1.0
96.0,88.0,1.152263049,1.0
137.0,93.0,1.152263992,0.0
80.0,152.0,1.152264058,1.0
79.0,122.0,1.152265663,1.0
66.0,15.0,1.152266838,0.0
69.0,84.0,1.152267532,1.0
93.0,65.0,1.152268268,1.0
99.0,159.0,1.152268428,1.0
96.0,108.0,1.152269070,1.0
84.0,126.0,1.152269410,1.0
162.0,152.0,1.152269454,0.0
171.0,145.0,1.152269538,0.0
120.0,123.0,1.152269614,0.0
124.0,2.0,1.152270166,1.0
86.0,94.0,1.152270569,0.0
127.0,178.0,1.152270820,0.0
138.0,125.0,1.152270940,1.0
139.0,132.0,1.152271176,1.0
72.0,170.0,1.152271246,1.0
124.0,131.0,1.152272631,0.0
137.0,97.0,1.152273119,0.0
81.0,158.0,1.152273618,1.0
88.0,76.0,1.152274316,0.0
150.0,126.0,1.152275614,0.0
122.0,128.0,1.152277014,0.0
128.0,4.0,1.152278313,1.0
82.0,71.0,1.152281069,1.0
95.0,171.0,1.152281776,1.0
62.0,4.0,1.152281797,1.0
92.0,95.0,1.152283098,1.0
64.0,13.0,1.152283410,1.0
69.0,83.0,1.152284033,1.0
75.0,170.0,1.152284886,0.0
96.0,43.0,1.152285648,1.0
97.0,166.0,1.152285673,1.0
65.0,16.0,1.152286388,1.0
93.0,92.0,1.152286661,1.0
80.0,174.0,1.152286887,1.0
80.0,98.0,1.152288218,1.0
129.0,172.0,1.152288297,0.0
86.0,77.0,1.152288465,1.0
97.0,110.0,1.152288855,1.0
80.0,145.0,1.152289107,0.0
110.0,6.0,1.152291547,0.0
81.0,125.0,1.152292013,1.0
172.0,146.0,1.152292035,0.0
90.0,21.0,1.152292963,0.0
129.0,5.0,1.152293214,1.0
119.0,126.0,1.152294025,0.0
73.0,175.0,1.152294493,1.0
81.0,172.0,1.152294662,1.0
74.0,176.0,1.152295048,1.0
114.0,4.0,1.152295351,0.0
72.0,82.0,1.152295911,0.0
79.0,120.0,1.152296117,1.0
131.0,165.0,1.152297596,0.0
135.0,102.0,1.152298189,0.0
79.0,53.0,1.152298653,1.0
96.0,122.0,1.152298910,1.0
79.0,123.0,1.152299710,1.0
81.0,4.0,1.152299907,0.0
82.0,99.0,1.152300071,0.0
98.0,121.0,1.152301727,1.0
65.0,166.0,1.152302015,1.0
89.0,79.0,1.152303237,0.0
80.0,53.0,1.152303248,1.0
83.0,141.0,1.152303805,0.0
80.0,143.0,1.152304107,0.0
81.0,55.0,1.152304638,0.0
139.0,156.0,1.152307161,1.0
67.0,15.0,1.152307893,0.0
85.0,74.0,1.152307966,1.0
88.0,93.0,1.152308542,0.0
80.0,61.0,1.152308614,0.0
146.0,116.0,1.152309795,1.0
115.0,4.0,1.152310782,0.0
121.0,124.0,1.152311451,0.0
129.0,109.0,1.152311743,0.0
162.0,132.0,1.152312354,0.0
86.0,76.0,1.152312423,1.0
79.0,95.0,1.152313452,1.0
132.0,160.0,1.152314311,0.0
171.0,144.0,1.152314541,0.0
72.0,81.0,1.152315057,0.0
129.0,90.0,1.152315369,1.0
141.0,157.0,1.152315758,0.0
129.0,173.0,1.152316906,0.0
126.0,1.0,1.152316992,1.0
98.0,142.0,1.152318325,1.0
83.0,127.0,1.152318452,1.0
92.0,7.0,1.152318724,0.0
151.0,112.0,1.152318882,1.0
138.0,126.0,1.152318910,1.0
81.0,100.0,1.152319045,1.0
162.0,113.0,1.152319743,0.0
136.0,96.0,1.152320283,0.0
169.0,147.0,1.152320734,0.0
96.0,116.0,1.152323912,1.0
134.0,104.0,1.152324218,0.0
68.0,81.0,1.152324894,1.0
71.0,0.0,1.152326072,1.0
77.0,89.0,1.152326077,0.0
78.0,64.0,1.152329004,1.0
89.0,61.0,1.152329805,0.0
81.0,0.0,1.152329918,1.0
82.0,156.0,1.152331456,0.0
73.0,90.0,1.152331846,1.0
109.0,5.0,1.152333305,0.0
89.0,88.0,1.152333606,1.0
82.0,70.0,1.152333638,1.0
121.0,85.0,1.152337324,0.0
122.0,129.0,1.152338029,0.0
63.0,179.0,1.152338035,0.0
156.0,125.0,1.152338227,0.0
154.0,136.0,1.152339031,1.0
70.0,87.0,1.152340304,1.0
147.0,113.0,1.152341278,1.0
109.0,87.0,1.152341770,0.0
88.0,56.0,1.152342099,0.0
156.0,152.0,1.152342129,0.0
96.0,113.0,1.152342255,1.0
120.0,124.0,1.152342380,0.0
135.0,157.0,1.152343091,0.0
113.0,4.0,1.152343305,0.0
88.0,73.0,1.152345435,0.0
134.0,159.0,1.152345875,0.0
146.0,139.0,1.152346772,1.0
74.0,178.0,1.152347256,1.0
79.0,143.0,1.152347525,0.0
75.0,160.0,1.152348295,1.0
120.0,86.0,1.152348870,0.0
97.0,106.0,1.152349302,1.0
93.0,95.0,1.152349302,1.0
114.0,2.0,1.152349523,0.0
79.0,5.0,1.152351084,1.0
120.0,125.0,1.152351223,0.0
171.0,142.0,1.152353276,0.0
139.0,125.0,1.152353305,1.0
137.0,128.0,1.152353483,1.0
163.0,133.0,1.152354073,0.0
62.0,5.0,1.152355148,1.0
95.0,112.0,1.152355168,1.0
78.0,143.0,1.152356441,1.0
84.0,1.0,1.152356552,1.0
79.0,58.0,1.152356589,1.0
149.0,113.0,1.152356650,1.0
159.0,124.0,1.152357124,0.0
128.0,112.0,1.152357374,0.0
79.0,54.0,1.152357996,1.0
99.0,158.0,1.152358574,1.0
77.0,92.0,1.152358753,1.0
172.0,147.0,1.152359119,0.0
133.0,136.0,1.152359688,1.0
158.0,124.0,1.152359793,0.0
87.0,63.0,1.152359954,1.0
148.0,113.0,1.152360011,1.0
137.0,100.0,1.152360083,0.0
101.0,160.0,1.152360447,1.0
136.0,128.0,1.152361451,1.0
99.0,86.0,1.152361544,0.0
80.0,167.0,1.152361762,0.0
78.0,157.0,1.152362336,0.0
91.0,8.0,1.152363065,0.0
96.0,85.0,1.152363542,0.0
83.0,6.0,1.152364388,0.0
136.0,103.0,1.152364616,0.0
101.0,158.0,1.152364911,1.0
89.0,21.0,1.152366363,1.0
85.0,135.0,1.152366421,1.0
137.0,129.0,1.152366569,1.0
99.0,143.0,1.152366722,1.0
97.0,119.0,1.152368947,1.0
98.0,127.0,1.152369538,1.0
129.0,110.0,1.152370044,0.0
96.0,102.0,1.152371393,1.0
130.0,164.0,1.152371480,0.0
69.0,82.0,1.152372151,1.0
131.0,161.0,1.152372153,0.0
89.0,86.0,1.152372180,1.0
132.0,105.0,1.152372448,0.0
128.0,175.0,1.152374215,0.0
150.0,137.0,1.152375411,1.0
75.0,3.0,1.152375499,1.0
97.0,105.0,1.152376837,1.0
73.0,89.0,1.152377360,1.0
136.0,102.0,1.152377634,0.0
86.0,129.0,1.152378703,0.0
81.0,70.0,1.152378920,1.0
154.0,112.0,1.152379662,1.0
88.0,23.0,1.152380544,1.0
78.0,141.0,1.152381725,1.0
100.0,157.0,1.152382239,1.0
133.0,159.0,1.152383036,0.0
140.0,124.0,1.152383568,1.0
86.0,3.0,1.152383822,1.0
71.0,1.0,1.152383840,1.0
165.0,149.0,1.152384176,0.0
141.0,154.0,1.152384250,1.0
138.0,96.0,1.152387033,0.0
123.0,120.0,1.152387652,0.0
162.0,115.0,1.152387945,0.0
136.0,97.0,1.152388376,0.0
138.0,90.0,1.152391135,0.0
84.0,0.0,1.152391200,1.0
138.0,89.0,1.152391239,0.0
64.0,12.0,1.152391341,1.0
121.0,123.0,1.152391840,0.0
115.0,3.0,1.152391894,0.0
130.0,171.0,1.152391930,0.0
81.0,149.0,1.152392726,0.0
130.0,170.0,1.152393128,0.0
150.0,5.0,1.152393610,0.0
125.0,131.0,1.152393982,0.0
126.0,114.0,1.152394299,0.0
96.0,104.0,1.152394694,1.0
125.0,130.0,1.152395107,0.0
157.0,135.0,1.152395665,1.0
98.0,170.0,1.152395890,1.0
75.0,157.0,1.152395910,1.0
127.0,114.0,1.152396828,0.0
144.0,121.0,1.152397440,1.0
148.0,116.0,1.152399078,1.0
145.0,132.0,1.152399385,0.0
96.0,171.0,1.152400655,1.0
132.0,162.0,1.152401167,0.0
81.0,6.0,1.152401811,1.0
58.0,178.0,1.152401986,1.0
97.0,45.0,1.152402278,0.0
89.0,6.0,1.152402478,1.0
84.0,53.0,1.152402729,1.0
67.0,81.0,1.152403260,1.0
96.0,35.0,1.152403307,0.0
115.0,2.0,1.152405637,0.0
146.0,118.0,1.152405698,1.0
128.0,3.0,1.152405878,1.0
125.0,116.0,1.152406714,0.0
93.0,96.0,1.152407152,1.0
101.0,161.0,1.152407296,1.0
146.0,115.0,1.152407297,1.0
